,TIME OCC,Vict Age,Crm Cd Desc,AREA NAME,Vict Sex,Premis Desc,Weapon Desc,LOCATION
942288,2255,31,4,17,1,60,58,9780
942292,1000,9,18,19,0,188,58,3285
942300,700,24,37,11,1,189,58,5269
942311,745,24,4,1,0,112,58,8065
942316,5,28,2,0,0,165,68,7866
942317,136,17,2,2,1,189,68,2881
942318,1115,56,77,11,0,199,45,10061
942321,900,16,23,8,0,67,70,6175
942335,200,30,37,17,0,151,58,6485
942337,2000,44,4,15,0,199,58,9278
942338,2245,3,18,8,0,151,58,5601
942341,1415,25,2,6,1,151,58,7078
942352,1200,48,80,16,0,223,58,3821
942354,2320,21,4,4,0,151,58,5089
942364,125,25,4,17,1,151,58,2527
942369,1350,24,37,1,0,71,58,4729
942370,936,23,2,15,1,189,24,1359
942378,815,33,4,8,0,188,58,549
942384,1720,54,37,2,1,83,58,8536
942389,1440,59,4,20,0,189,58,1245
942401,2200,25,10,17,0,188,68,9940
942411,1640,24,4,13,0,164,58,9791
942417,1130,52,37,16,0,164,58,3990
942420,1700,52,2,1,1,188,58,6705
942426,1945,94,37,5,1,189,58,3357
942430,1350,30,23,3,1,199,70,8584
942444,2000,19,23,19,1,189,70,3270
942446,2034,62,4,12,1,218,68,8022
942449,745,17,4,20,0,188,58,9146
942458,1445,31,2,6,1,199,68,2716
942463,1545,15,2,3,1,165,58,8408
942464,800,26,13,18,1,189,68,4167
942468,1600,61,75,12,0,218,68,4623
942471,1630,34,10,1,1,151,28,8040
942478,2240,25,86,5,0,165,58,4843
942480,1220,66,37,0,1,199,58,8224
942485,1700,42,4,14,0,189,58,9046
942487,1400,39,4,15,1,151,58,5504
942488,2110,29,56,0,1,199,54,4911
942497,1350,48,2,0,1,199,69,9394
942499,1530,43,2,5,1,158,27,4572
942502,730,37,37,14,0,189,58,8909
942508,932,34,37,15,0,189,58,3896
942510,645,38,2,14,1,189,5,3701
942511,1000,31,56,12,1,188,54,9914
942537,1800,54,4,2,1,39,58,3298
942547,300,24,2,5,1,189,29,3634
942553,815,33,4,16,0,79,58,3518
942562,545,59,4,1,1,188,58,6593
942571,2230,41,4,2,1,60,58,3458
942580,1750,24,4,8,1,136,58,6234
942581,1717,26,2,0,1,189,24,6551
942583,1840,32,13,12,1,35,68,9544
942584,1650,21,2,9,1,179,58,4641
942586,800,61,4,1,0,151,68,4717
942591,1615,38,2,0,0,199,24,9167
942598,1530,36,56,13,1,188,24,9808
942618,100,31,37,14,0,189,58,5286
942626,1500,43,4,6,0,189,58,4197
942627,1400,66,44,18,0,199,68,8016
942633,2200,34,4,19,0,189,58,8239
942637,2245,45,2,13,1,151,28,5955
942639,2030,64,2,0,1,189,68,8757
942654,1,20,22,14,0,88,16,1927
942655,1400,15,56,11,1,144,24,9935
942668,1515,33,37,4,1,189,58,750
942676,130,34,37,8,0,189,58,7690
942681,1700,55,23,13,1,151,70,5974
942686,830,27,56,13,0,199,28,1654
942695,345,54,3,6,1,199,58,9614
942703,220,35,2,4,1,151,28,4029
942709,2200,10,18,0,1,189,58,6550
942711,1730,33,14,12,1,48,68,8314
942722,1630,38,2,0,1,189,50,6773
942735,230,30,2,15,1,189,24,5237
942747,1000,65,68,12,1,188,68,6464
942757,2200,37,2,6,1,199,24,9952
942767,1600,41,4,19,0,157,58,3312
942779,1409,41,75,12,1,218,68,4623
942780,1630,61,3,5,1,199,58,4942
942782,2100,38,37,7,0,189,5,2326
942790,1120,18,23,8,0,158,70,1811
942795,1540,17,4,14,0,199,58,9219
942803,1630,42,37,20,0,188,14,9900
942812,850,49,2,13,1,188,28,9871
942821,146,46,80,12,1,188,68,4623
942831,1445,40,2,8,1,199,24,9593
942832,100,40,23,4,1,199,70,8605
942833,1800,27,14,18,1,199,68,3127
942835,2100,46,2,0,1,189,68,6367
942844,1000,51,4,5,0,151,58,6081
942845,1430,53,43,20,0,158,58,5996
942848,1115,43,56,18,0,199,70,7994
942850,900,26,37,19,0,151,68,8257
942859,1435,32,2,4,1,3,56,10135
942861,1845,49,13,18,0,189,68,551
942864,1540,12,10,15,1,199,29,10089
942867,140,42,36,10,0,199,24,9801
942875,1200,26,4,2,1,151,58,8954
942878,700,32,37,19,1,189,58,3337
942881,15,34,37,1,1,151,58,5916
942894,1805,28,4,18,1,199,58,9433
942901,1800,23,2,15,1,3,24,9338
942902,1230,37,2,14,0,189,39,8054
942903,2200,35,14,9,1,199,68,7378
942907,320,31,14,13,1,151,58,744
942935,1400,55,13,12,1,180,68,5148
942943,2245,30,4,15,1,165,58,2506
942950,1500,17,18,4,0,189,58,255
942956,2125,47,37,3,0,189,58,1829
942981,130,53,4,5,1,13,68,279
942985,1300,16,37,7,0,189,58,7952
942987,945,30,37,19,0,151,58,2846
942990,830,25,4,16,0,151,58,7724
942997,1000,30,36,16,1,189,27,3868
942998,1530,14,4,11,0,188,58,8605
943004,2330,45,37,4,0,189,58,298
943013,5,31,4,11,1,199,58,4948
943020,1949,24,4,12,1,218,58,4624
943022,2200,34,3,0,1,199,58,9655
943031,210,41,56,0,1,90,58,8062
943037,430,40,10,1,1,151,24,5995
943041,1000,16,2,14,0,199,24,547
943052,1520,36,37,3,0,189,58,1541
943057,1400,29,13,18,1,166,68,1230
943061,100,41,14,12,1,199,68,8319
943090,300,19,56,11,0,199,21,10117
943091,2015,20,14,12,0,59,68,8487
943093,1020,41,37,4,1,151,58,6760
943098,2015,15,4,0,1,188,58,7736
943099,1430,24,37,15,0,151,58,6337
943103,1435,46,2,19,1,188,58,2839
943113,2300,67,4,2,0,189,58,567
943118,850,54,2,11,1,189,8,1352
943128,940,58,10,13,1,199,37,4289
943131,935,31,2,12,1,216,45,25
943145,1730,58,23,6,1,165,24,7260
943146,100,32,23,10,0,199,70,3594
943149,125,36,2,4,1,25,24,2092
943156,830,38,37,9,1,151,58,8676
943158,1100,28,2,8,1,199,66,1057
943159,30,31,56,9,0,75,24,6524
943163,1100,39,4,0,1,199,58,6469
943172,950,31,4,11,0,149,58,4348
943173,2000,31,21,0,1,189,58,7529
943183,1200,45,75,12,1,218,68,5283
943185,1948,73,13,12,1,189,68,4874
943190,1200,20,37,1,1,188,58,3520
943191,903,67,2,17,1,199,25,10023
943195,1715,53,2,5,1,199,24,10129
943202,1855,71,4,13,0,189,58,3616
943210,2230,32,2,0,1,199,68,3418
943212,140,26,22,13,1,199,24,4674
943220,1500,15,57,2,0,199,58,3822
943221,1300,47,13,9,0,151,68,8676
943225,855,38,4,15,1,199,68,6763
943237,1610,54,4,15,0,151,58,5231
943239,1050,30,10,5,0,158,27,4568
943246,2100,27,37,6,0,151,58,6304
943262,2135,27,4,18,0,188,58,8637
943265,330,80,2,19,0,189,24,2810
943266,1140,39,37,0,0,189,58,6205
943269,2130,25,36,11,0,151,58,8715
943274,1915,17,23,0,0,189,70,7084
943281,1830,34,4,7,1,188,58,9773
943285,1020,35,10,0,0,151,27,7826
943294,2155,39,4,9,0,164,58,5301
943313,1610,15,4,10,0,199,58,9715
943316,2200,24,37,13,1,189,58,3414
943318,2020,16,4,18,0,63,58,4881
943322,1900,18,2,11,1,199,24,3145
943331,900,59,2,16,0,188,62,3983
943332,2000,13,52,0,0,189,58,8230
943337,50,21,36,11,0,188,58,8605
943342,1500,16,56,15,1,199,24,10042
943351,2015,23,4,15,1,60,58,5484
943357,1030,34,52,16,0,189,58,4116
943366,1300,23,37,14,0,60,58,2831
943377,1900,28,37,16,0,151,58,3855
943378,1500,26,37,14,0,165,58,9264
943385,1020,33,37,4,0,151,58,6760
943386,1430,60,80,8,1,77,68,5118
943387,1450,15,4,7,1,188,58,9739
943392,1230,26,4,18,0,189,58,4548
943393,1700,30,23,15,0,151,70,4590
943394,2145,53,75,12,0,218,68,4623
943401,850,39,83,0,0,199,68,9310
943410,1600,42,4,18,1,48,58,8616
943414,145,16,17,1,1,188,29,1329
943418,1500,67,37,16,0,151,58,4008
943419,1500,36,68,0,0,199,58,6885
943421,1330,92,56,20,1,188,58,9367
943435,1630,41,86,18,1,189,58,2097
943438,1500,27,56,8,1,199,39,1128
943457,530,25,37,1,0,166,58,6678
943465,840,18,4,9,0,164,58,9792
943467,50,49,4,8,1,188,58,9847
943470,1950,37,4,3,1,165,58,523
943472,220,22,37,16,1,189,58,7970
943475,833,49,23,3,0,189,70,1463
943484,830,23,4,4,1,199,58,9629
943489,1545,21,14,9,0,199,68,7437
943495,300,41,4,15,0,151,58,5529
943509,1830,33,5,16,1,70,58,6382
943517,600,44,37,16,0,151,58,7928
943518,855,21,7,15,0,199,58,6763
943539,1735,31,75,12,1,218,68,4623
943543,815,45,80,12,1,188,68,4623
943546,1230,52,10,20,1,189,28,6892
943549,1015,23,10,1,0,199,51,5920
943552,910,31,4,16,1,189,58,4245
943556,1115,28,37,7,0,151,58,2604
943561,1445,38,72,12,1,218,68,4623
943562,2300,40,37,6,0,151,58,7271
943565,2000,64,37,18,0,189,58,2009
943568,745,8,18,11,0,199,58,5379
943595,700,27,67,12,1,188,68,6935
943600,2315,31,14,9,1,199,68,9674
943610,2000,32,4,17,1,90,58,6455
943614,2022,35,81,11,1,223,39,10111
943620,1050,20,2,8,0,188,58,6186
943625,1200,41,4,12,1,71,68,6938
943626,900,66,4,4,1,189,58,8736
943634,1114,30,4,2,1,189,58,8534
943645,1650,19,4,8,1,48,58,1191
943646,1800,76,13,18,1,189,68,4917
943650,2315,39,10,5,0,165,24,3903
943658,1145,30,4,2,1,165,58,8899
943659,1700,28,2,4,0,189,35,7512
943660,1010,63,23,14,0,88,70,9213
943665,1735,44,23,1,0,188,70,4704
943669,1525,38,2,20,1,165,3,7709
943675,1500,41,37,1,0,151,58,5377
943680,1120,36,2,1,0,188,60,6742
943690,2130,61,37,6,0,158,58,7085
943691,900,41,36,13,1,151,68,7461
943695,2200,33,4,8,1,199,68,1061
943700,1930,17,37,8,1,199,58,10060
943704,2300,39,75,12,1,218,68,5926
943710,1925,33,13,12,1,189,68,8207
943733,400,57,37,12,0,199,58,9623
943735,300,30,4,4,1,146,58,7510
943742,2330,74,2,7,1,199,66,9915
943747,645,62,80,7,1,199,4,9151
943749,1000,29,4,5,1,188,58,9660
943754,2350,46,4,19,0,151,58,6291
943766,51,48,4,8,0,79,58,712
943767,2000,37,13,13,0,151,68,1744
943784,2120,48,56,7,1,31,24,8333
943786,1313,64,56,1,0,199,68,8605
943813,2100,20,4,0,1,151,58,5893
943814,2205,27,2,8,0,199,68,10054
943823,2300,32,42,0,1,189,58,6043
943824,1555,62,2,6,1,199,58,9926
943825,1230,21,23,0,1,189,70,202
943828,1430,46,2,7,1,165,24,8423
943832,1200,24,56,0,0,199,51,7866
943842,1750,37,37,14,1,189,58,6815
943843,2210,23,2,1,1,188,68,7352
943851,1405,19,67,16,0,199,67,7710
943857,1030,23,37,0,0,188,58,6266
943858,1423,54,4,0,0,149,58,9946
943874,1210,54,23,11,0,182,70,5555
943878,2045,28,10,16,1,151,29,8405
943883,10,49,10,14,0,189,28,3548
943904,1405,73,74,17,1,199,58,7675
943905,2130,24,1,20,1,188,45,9978
943906,930,56,75,12,0,218,68,4623
943907,2330,21,37,1,0,189,58,5943
943915,2200,48,61,15,1,189,66,2987
943919,2040,28,14,12,0,199,68,29
943924,1500,19,4,2,0,149,58,9739
943927,2245,45,23,11,0,60,70,10073
943932,1450,36,4,13,0,178,58,4311
943949,210,25,22,17,1,199,24,2165
943950,2145,20,56,2,1,165,24,9672
943973,1735,43,13,17,1,180,68,5752
943974,1300,21,2,4,1,199,66,9318
943989,1710,29,4,10,1,199,58,6410
943995,100,44,37,2,1,71,58,2598
943998,1535,33,2,15,1,199,45,9306
944000,800,4,18,19,1,151,58,7655
944007,1200,55,4,8,1,199,58,10060
944019,1400,64,23,15,0,189,70,6431
944024,800,26,4,7,0,189,58,8533
944045,1130,42,23,20,1,158,70,1719
944056,2000,45,4,3,0,189,58,8918
944065,1800,50,4,13,0,151,58,4697
944070,1945,10,4,18,1,171,68,8019
944074,2300,28,37,5,0,189,58,2426
944079,1,10,7,7,0,151,58,2274
944080,2355,38,2,1,1,164,66,9079
944084,2150,29,2,15,0,199,0,9750
944097,45,43,37,7,0,151,58,2285
944105,2213,39,37,12,0,189,58,1551
944112,1500,26,14,12,1,199,68,9728
944129,130,39,4,4,1,165,68,3603
944132,1530,61,75,12,1,218,68,3544
944134,130,30,37,15,0,151,58,5789
944146,1740,43,56,16,1,165,51,7020
944156,1155,43,2,14,0,189,14,8548
944171,2030,25,4,11,0,187,58,757
944178,1630,78,13,9,1,200,68,7439
944196,1630,49,36,15,0,189,66,2659
944205,1500,17,4,1,0,131,58,6720
944207,1130,53,3,8,0,199,58,6235
944216,2200,49,2,8,1,14,58,1444
944225,1925,33,4,5,1,156,58,4987
944227,2124,21,37,4,0,199,58,6675
944230,1700,15,2,4,0,199,24,9630
944237,315,32,14,9,0,199,68,2051
944241,300,18,10,4,0,199,28,8194
944243,2100,51,37,9,0,211,58,8662
944253,2300,56,23,0,1,164,70,3415
944254,200,45,82,12,1,188,68,9034
944264,2000,20,4,7,1,199,58,9739
944265,1300,56,4,2,0,224,69,3850
944269,2130,34,23,0,0,189,70,5309
944270,1500,48,23,11,0,151,70,5207
944277,2200,32,37,8,1,165,58,5831
944287,940,28,37,8,0,151,58,698
944295,1930,25,4,6,0,165,58,7389
944296,1900,14,37,3,1,151,68,10023
944300,210,25,23,7,1,186,70,8420
944306,1600,20,4,2,1,199,58,8398
944308,1610,17,19,4,0,189,58,4303
944348,255,24,4,9,1,227,58,5301
944351,2000,51,4,5,1,189,58,4495
944357,300,61,13,6,1,189,68,7316
944363,1245,41,43,14,0,165,58,2690
944378,2100,17,4,7,1,199,58,10022
944388,1630,55,37,11,0,151,58,343
944392,1422,26,22,4,1,199,68,9815
944414,1800,28,7,7,0,30,58,8955
944418,25,38,56,14,1,199,24,3583
944419,1600,15,2,4,1,199,24,822
944428,1100,63,4,2,0,151,56,8362
944431,1730,35,56,0,0,165,58,3228
944435,950,56,4,9,0,60,58,2449
944438,2015,23,4,7,0,189,58,8874
944442,1445,42,10,0,0,48,41,6047
944450,2130,22,2,1,1,71,8,156
944470,240,25,10,5,0,199,29,9709
944473,2000,37,4,13,1,188,58,9091
944504,1535,16,18,4,0,199,68,4298
944515,730,45,10,7,1,189,27,8951
944516,1650,48,4,8,1,48,58,1191
944534,1014,37,2,1,0,21,49,7350
944537,834,52,4,19,1,189,58,3343
944539,830,34,2,10,0,189,68,3372
944542,1345,39,2,7,1,188,24,9398
944543,2300,15,10,3,1,165,36,1536
944549,45,37,36,14,1,189,49,394
944554,1900,32,4,7,0,151,58,2320
944566,1,77,4,15,0,189,58,4779
944581,1200,25,37,15,0,182,58,2790
944584,1800,35,37,17,0,189,58,6389
944585,1810,44,2,11,1,151,28,3645
944595,910,61,2,20,1,188,58,1236
944603,2020,21,4,13,0,188,58,7388
944614,1300,18,37,3,0,88,58,1877
944620,700,50,56,14,1,199,54,93
944621,940,31,10,0,0,189,51,6772
944623,1830,48,37,7,1,189,58,909
944637,2300,31,36,8,0,188,58,10060
944641,700,10,2,13,1,188,56,2144
944654,2200,21,61,14,0,189,66,584
944663,200,65,2,0,1,199,23,7536
944666,1141,38,37,12,1,151,58,5136
944671,1230,28,56,17,1,60,58,6150
944680,1800,26,2,14,1,199,21,8931
944681,2315,28,80,4,0,151,58,1770
944682,1535,66,80,1,0,223,68,70
944693,1850,53,22,2,1,189,24,1112
944694,1745,23,2,7,1,21,67,9739
944703,1830,41,2,17,1,199,28,10027
944704,2100,34,56,20,0,199,58,8605
944708,40,19,23,15,0,151,70,1365
944713,1600,32,37,16,0,151,58,7719
944723,2345,34,14,9,1,199,68,2082
944730,730,23,36,19,0,151,58,6496
944745,1015,20,37,0,0,48,58,1776
944747,330,35,4,16,1,199,58,10145
944753,1430,28,37,0,0,189,58,7517
944756,2355,25,36,6,1,199,37,9506
944761,1740,28,74,15,0,103,58,5651
944770,1612,39,23,0,0,158,70,8770
944774,825,42,2,19,0,199,39,10026
944779,1322,55,2,15,1,165,58,9750
944780,1000,22,4,10,0,158,58,6203
944784,2340,37,56,14,1,188,24,9381
944791,1040,76,4,20,1,199,58,10037
944796,1,34,4,11,1,158,58,5049
944808,700,69,72,12,1,218,68,4623
944817,2000,32,56,0,1,165,51,6825
944819,1050,30,2,13,1,199,68,6706
944822,500,39,2,14,1,199,8,6012
944823,220,33,4,13,1,151,58,7494
944835,2135,58,2,9,0,165,69,1264
944836,1248,27,2,15,1,151,5,4076
944844,1150,55,23,11,0,32,70,10138
944856,900,44,4,1,1,188,68,3520
944862,2225,20,4,17,1,29,58,2244
944863,1235,42,13,2,0,189,58,8364
944865,30,54,4,19,1,189,58,3473
944870,500,36,10,0,1,151,0,4859
944872,1510,62,4,12,0,199,58,9391
944876,1030,66,4,15,1,151,58,5113
944878,145,32,56,3,1,199,24,9384
944884,2100,29,37,0,0,189,56,5894
944894,1545,13,4,8,0,199,58,1146
944908,1400,68,23,10,0,165,70,4557
944910,1120,57,23,15,1,199,70,5597
944913,20,23,56,11,1,199,24,9748
944915,1800,33,37,6,1,165,58,2950
944922,2100,74,7,7,0,189,58,8393
944926,1130,38,56,15,1,151,24,5566
944935,900,15,4,19,1,193,58,3253
944936,930,24,4,8,1,136,58,6234
944942,2035,29,2,10,1,199,24,9821
944948,1845,28,4,7,0,44,5,1854
944956,855,26,4,14,0,188,58,546
944961,1330,67,56,15,0,99,24,6095
944963,2240,49,2,15,1,199,24,4574
944965,1620,14,2,19,0,199,37,7560
944967,1630,32,2,6,0,151,58,3387
944975,1820,23,2,15,1,164,24,5487
944976,1820,49,75,12,1,218,68,4623
944989,15,11,18,14,1,189,58,8134
944992,900,26,10,17,1,199,68,9930
944996,1530,14,2,14,0,199,58,9872
945000,1705,33,23,14,0,151,70,2197
945003,945,40,37,7,1,151,58,2230
945006,2230,30,36,0,1,189,58,7517
945007,2040,36,3,15,1,158,39,5462
945010,1430,62,23,15,1,189,70,5470
945013,400,28,2,18,1,188,58,9422
945024,2145,16,2,17,0,199,39,10027
945032,1930,14,4,16,1,186,58,7192
945040,1050,58,2,15,1,188,0,9300
945041,400,10,18,15,0,189,58,5726
945050,830,52,37,8,1,188,58,6439
945058,155,66,37,14,0,189,58,6680
945059,55,39,2,15,1,199,8,4818
945067,400,74,4,15,0,189,58,1746
945069,1750,20,80,13,0,223,68,266
945072,930,54,23,2,0,186,70,3441
945088,940,68,68,12,0,188,68,6923
945089,1200,34,2,15,0,199,58,5219
945090,1730,61,4,15,1,151,58,5200
945093,2000,32,36,3,0,165,8,7960
945094,2330,39,56,1,1,199,58,6593
945102,1600,67,72,12,0,218,68,4623
945104,1100,47,37,17,0,199,58,9847
945106,1200,53,56,11,1,199,58,9757
945110,1530,62,4,12,0,189,58,1587
945111,150,20,4,13,0,151,58,2747
945116,1620,43,4,6,1,158,58,6369
945125,530,35,37,15,0,189,58,5214
945126,1000,64,2,14,1,90,5,3382
945136,145,32,80,0,0,199,37,6774
945139,2230,29,56,8,1,188,37,9595
945141,1400,4,7,20,0,50,58,4201
945144,1900,36,2,0,0,151,58,4754
945150,2115,46,4,13,1,188,58,9208
945152,1115,21,56,1,1,199,70,7990
945158,258,42,4,1,1,199,58,5414
945173,400,23,51,11,0,151,58,4932
945176,730,24,23,5,1,165,70,4690
945185,104,32,4,13,0,70,58,1280
945187,1145,30,13,6,1,189,68,7278
945194,1615,18,38,14,0,199,58,4634
945196,1730,38,14,12,0,156,68,667
945198,400,29,36,8,0,151,58,6342
945202,2030,25,37,8,1,151,58,943
945209,1400,50,23,17,1,189,70,5792
945220,2138,34,43,0,0,151,68,2504
945225,1030,42,2,19,1,79,29,3076
945232,2150,33,43,19,1,158,58,2591
945234,1815,65,4,16,0,49,58,7118
945242,2356,22,2,15,1,189,58,2103
945243,1930,36,56,11,1,60,24,9741
945245,345,51,14,18,1,165,68,3138
945249,1830,63,23,12,1,165,70,5570
945251,1150,40,56,14,1,199,66,9959
945254,1840,45,4,14,1,188,58,8646
945263,730,24,81,20,1,223,68,5255
945269,1900,28,14,9,1,199,68,336
945275,1300,42,72,0,0,160,58,6787
945277,1400,22,37,2,1,189,58,3476
945278,2300,22,4,14,0,151,58,3745
945284,1440,41,2,19,0,199,24,9892
945285,1130,23,2,13,1,86,28,3779
945286,644,28,72,12,0,218,68,5926
945301,2115,31,10,11,1,165,40,3789
945304,1900,16,23,19,0,182,70,7286
945306,2200,33,37,3,0,189,58,7804
945317,1030,31,2,5,0,158,69,9335
945328,1810,52,3,14,1,199,58,9379
945329,945,43,4,0,0,189,58,8553
945331,1500,17,18,19,1,189,58,7712
945347,2050,27,4,3,0,151,58,7817
945366,1747,32,4,18,1,158,68,8881
945381,1730,44,23,0,0,189,70,2772
945383,1705,44,23,14,1,189,70,1199
945394,400,37,63,18,1,151,58,684
945396,1400,54,4,20,1,151,58,1340
945397,1030,53,4,14,1,227,58,451
945406,1000,27,43,15,1,158,68,5762
945416,1400,38,4,12,1,199,68,9451
945423,700,7,2,13,1,21,5,2144
945426,2300,40,56,19,1,165,58,6540
945427,945,49,75,12,0,218,68,4623
945432,1300,31,37,5,1,223,58,5868
945435,630,51,2,3,0,189,58,1501
945447,1000,30,4,17,0,199,58,7821
945449,1500,33,4,5,0,160,58,4568
945452,1430,33,37,8,0,136,58,6234
945453,1200,16,52,7,0,151,58,8485
945454,1830,41,23,4,0,151,70,2750
945456,2000,14,52,11,0,164,58,5012
945459,1620,60,4,12,0,218,68,4623
945479,1215,15,2,12,0,159,32,7777
945480,400,32,36,8,1,199,69,7176
945482,1600,50,2,20,1,160,5,3757
945487,150,23,4,4,1,188,58,9928
945494,1825,23,37,17,1,151,58,7819
945504,1200,42,4,5,1,189,58,4868
945513,1755,16,17,5,0,189,68,4570
945528,530,29,56,1,1,199,24,232
945530,1510,20,37,0,0,165,58,3025
945532,1555,48,2,11,1,199,68,9759
945534,1650,43,2,1,1,188,39,7473
945538,1500,33,56,14,0,199,24,8884
945547,1710,31,13,0,1,180,58,365
945549,100,29,36,14,0,151,58,8128
945561,1345,53,4,9,1,199,58,774
945568,1630,37,56,13,1,199,28,10012
945578,1645,46,4,8,1,199,58,5505
945580,2000,28,36,0,0,199,58,9945
945582,1,35,56,10,0,189,24,2910
945584,1640,53,4,6,0,188,58,9596
945590,855,35,2,1,1,199,24,1612
945593,1215,28,4,13,0,157,58,4394
945597,2007,32,72,12,0,218,68,5926
945600,2255,42,56,11,1,188,24,10041
945602,400,48,56,4,1,199,14,1235
945607,1730,49,13,9,0,226,68,2056
945608,1830,71,76,6,0,158,70,6243
945609,600,46,56,4,0,3,58,248
945610,1456,32,4,19,0,151,58,6237
945616,2200,71,77,9,1,223,23,7415
945619,2220,39,4,19,1,52,58,3499
945627,2315,46,2,1,0,188,58,820
945653,1230,54,4,17,1,182,58,7850
945662,200,25,37,18,0,151,58,9002
945666,730,47,37,16,0,189,58,5821
945671,2010,66,4,15,0,151,58,3430
945674,1200,40,75,12,0,218,68,4623
945675,10,26,4,1,1,74,58,5
945687,200,23,36,13,0,151,27,5970
945694,2330,43,56,6,1,199,24,9977
945699,1417,18,10,14,1,189,51,8905
945712,1618,45,23,0,0,151,70,7084
945720,1630,40,13,2,1,189,68,9932
945727,1300,25,36,2,0,199,58,525
945735,1909,34,2,2,1,189,68,3085
945760,2015,48,4,0,1,199,58,9394
945778,2030,36,37,13,0,151,58,5260
945789,400,27,2,10,1,165,58,2060
945790,1745,55,13,12,0,189,68,8246
945794,1926,60,13,12,1,189,68,7792
945799,630,44,13,8,1,189,68,1084
945813,945,62,4,15,0,188,58,4486
945814,1700,25,37,8,0,151,58,1072
945818,930,20,75,12,0,218,68,7396
945820,430,40,2,14,1,188,56,9217
945821,1525,2,23,3,0,73,70,9053
945836,805,34,23,0,0,199,70,6424
945838,1105,44,56,15,1,3,51,5537
945842,1445,38,10,9,0,88,51,6535
945846,900,14,29,3,1,189,68,1137
945866,615,35,4,5,0,151,58,5912
945880,1500,52,4,0,1,158,58,8380
945882,1240,65,4,1,0,151,58,3687
945885,700,44,4,1,1,151,58,4655
945906,1130,57,4,14,0,199,58,8459
945908,1200,24,37,14,0,189,58,6052
945909,2200,32,4,17,1,164,58,10026
945911,600,42,75,12,0,218,68,6634
945912,959,31,59,12,1,218,68,4623
945913,1810,30,37,15,0,189,58,1368
945916,2030,61,2,8,1,165,68,7011
945924,1320,30,56,20,1,158,70,7805
945926,2000,71,4,12,0,189,58,5577
945929,1740,31,72,12,1,218,68,4623
945935,1445,52,10,0,1,188,14,6885
945951,1000,42,37,17,0,151,58,7766
945955,2200,34,36,3,0,90,58,8918
945962,750,21,37,0,0,189,58,3215
945965,2200,27,56,10,1,199,58,4540
945967,2145,38,2,5,1,165,60,4517
945968,745,75,23,6,0,188,70,9377
945971,1300,36,4,7,1,199,58,9721
945975,1250,14,18,18,1,67,58,2001
945977,2125,36,37,16,0,151,58,7174
945985,1600,47,4,19,1,188,58,2804
945987,1400,81,4,11,0,151,58,3365
945990,1838,30,56,17,0,26,23,7068
945992,2300,18,52,3,0,199,58,9845
946006,1700,43,75,12,0,218,68,5926
946009,1340,23,2,14,0,199,66,9898
946022,1200,36,2,1,1,165,33,5987
946027,1650,28,23,5,1,50,70,5676
946029,1520,50,4,1,0,194,58,820
946030,2240,21,4,16,1,42,58,7049
946036,1530,28,56,9,1,199,58,228
946041,2100,36,2,15,1,199,24,4547
946052,1930,58,2,14,1,199,66,5313
946059,2010,25,2,9,1,188,69,4748
946060,1545,28,2,8,0,151,45,1560
946082,2230,43,2,12,1,165,28,6925
946091,1205,37,13,18,0,189,68,2829
946092,1830,44,74,11,0,199,58,10138
946100,2345,29,14,9,1,199,68,8629
946112,915,59,56,15,1,199,51,10042
946117,210,41,4,1,1,188,58,8605
946124,2330,21,37,1,0,151,58,5943
946128,100,41,2,4,1,188,58,5329
946138,2000,36,37,16,0,189,58,7704
946148,400,32,37,0,0,189,58,7179
946159,2100,34,37,4,0,151,58,1614
946160,330,35,4,3,1,199,58,8371
946162,1500,23,37,18,0,3,58,736
946165,728,64,4,14,1,90,58,731
946166,30,32,14,9,1,199,68,2022
946179,1500,59,2,1,1,165,58,4662
946180,1500,18,56,15,0,32,48,4466
946181,600,35,2,4,0,158,51,1770
946182,2000,67,75,12,0,218,68,3544
946188,2300,24,10,14,1,189,23,3701
946189,1645,17,2,0,1,199,23,515
946194,345,47,4,20,0,199,58,5724
946207,1315,38,4,11,1,151,58,5826
946208,1435,28,4,8,1,188,58,10055
946212,1850,28,4,8,0,188,58,1045
946213,15,35,37,13,1,151,58,5747
946221,1530,26,37,3,0,223,58,437
946230,1835,35,2,15,0,60,32,5156
946234,215,19,2,6,1,199,58,2392
946236,2210,40,3,7,1,199,58,8788
946243,1720,14,4,8,0,199,58,9226
946245,1500,35,13,18,1,189,68,6602
946248,1602,48,2,12,0,21,45,1951
946250,1000,46,10,1,1,166,37,4747
946251,1600,54,2,0,0,189,58,7009
946252,1245,44,37,16,1,189,58,4131
946260,700,40,2,0,1,189,58,6551
946264,1135,55,2,1,1,199,56,7352
946275,230,47,2,5,0,199,36,9912
946279,1030,59,56,8,0,199,58,9595
946280,1815,29,4,6,1,151,58,7654
946295,800,24,4,2,0,189,58,627
946296,2000,28,4,12,0,218,58,4624
946306,707,55,7,0,0,3,58,9043
946307,1700,7,18,17,1,189,58,2308
946308,1535,45,4,7,0,50,58,2327
